year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
1991,1991-05-03T05:00:00Z,1990s,May-Jun,AFTER THE WAR; Kurds and Baghdad to Open New Round of Talks,,,,World,Foreign Desk,News,article,717,"Iraq; Hussein, Saddam; ARMAMENT, DEFENSE AND MILITARY FORCES; Kurds; Politics and Government; CIVIL WAR AND GUERRILLA WARFARE",https://www.nytimes.com/1991/05/03/world/after-the-war-kurds-and-baghdad-to-open-new-round-of-talks.html
1991,1991-05-03T05:00:00Z,1990s,May-Jun,Ben Hur Meets Red Guards,,,,Movies,Weekend Desk,Review,article,437,MOTION PICTURES; Review; CHINA CRY (MOVIE),https://www.nytimes.com/1991/05/03/movies/ben-hur-meets-red-guards.html
1991,1991-05-03T05:00:00Z,1990s,May-Jun,Peninsula of Tranquillity In the Fifth Avenue Sea,,,,Arts,Weekend Desk,News,article,1513,PENINSULA HOTEL; COMPANY AND ORGANIZATION PROFILES; HOTELS AND MOTELS; Nytravel,https://www.nytimes.com/1991/05/03/arts/peninsula-of-tranquillity-in-the-fifth-avenue-sea.html
1991,1991-05-03T05:00:00Z,1990s,May-Jun,"Review/Art; Anti-Hitler Images, Relentless and Harrowing",,,,Arts,Weekend Desk,Review,article,1585,"HEARTFIELD, JOHN; Reviews; ART SHOWS; Photography",https://www.nytimes.com/1991/05/03/arts/review-art-anti-hitler-images-relentless-and-harrowing.html
1991,1991-05-04T05:00:00Z,1990s,May-Jun,China Trade Lobbying,,,,Business,Financial Desk,News,article,206,China; United States; AMERICAN CHAMBER OF COMMERCE IN CHINA; United States International Relations; International Trade and World Market; Politics and Government; China-International Relations-US; Freedom and Human Rights,https://www.nytimes.com/1991/05/04/business/china-trade-lobbying.html
1991,1991-05-04T05:00:00Z,1990s,May-Jun,Different Names For the Storms,,,,World,Foreign Desk,News,article,147,Typhoons; Cyclones; Hurricanes and Tropical Storms,https://www.nytimes.com/1991/05/04/world/different-names-for-the-storms.html
1991,1991-07-01T05:00:00Z,1990s,Jul-Aug,Books of The Times; Collected Odds and Ends From Graham Greene,,,,Books,Cultural Desk,Review,article,1030,"Greene, Graham; BOOK REVIEWS; REFLECTIONS (BOOK)",https://www.nytimes.com/1991/07/01/books/books-of-the-times-collected-odds-and-ends-from-graham-greene.html
1991,1991-07-01T05:00:00Z,1990s,Jul-Aug,"Hua-yu Li, Doctoral Candidate, Wed To H. J. McLendon Jr., Harvard Aide",,,,Style,Society Desk,News,article,201,"LI, HUA-YU; MCLENDON, HIRAM JAMES JR.; Weddings and Engagements",https://www.nytimes.com/1991/07/01/style/hua-yu-li-doctoral-candidate-wed-to-h-j-mclendon-jr-harvard-aide.html
1991,1991-07-01T05:00:00Z,1990s,Jul-Aug,Tokyo Issue of China Bonds,,,,Business,Financial Desk,News,article,222,Japan; China; Bank of China; Government Bonds,https://www.nytimes.com/1991/07/01/business/tokyo-issue-of-china-bonds.html
1991,1991-07-02T05:00:00Z,1990s,Jul-Aug,COMPANY NEWS; Occidental Sells China Mine Stake,,,,Business,Financial Desk,News,article,78,"China; BANK OF CHINA TRUST AND CONSULTANCY CO; OCCIDENTAL PETROLEUM CORP; Mergers, Acquisitions and Divestitures; Coal",https://www.nytimes.com/1991/07/02/business/company-news-occidental-sells-china-mine-stake.html
1991,1991-07-02T05:00:00Z,1990s,Jul-Aug,Jews Couldn't Leave Nazi Germany Easily,,,,Opinion,Editorial Desk,Letter,article,199,"LINZ, CHARLES B; JEWS; Immigration and Emigration; Nazi Era",https://www.nytimes.com/1991/07/02/opinion/l-jews-couldn-t-leave-nazi-germany-easily-078991.html
1991,1991-07-02T05:00:00Z,1990s,Jul-Aug,Shaping a Role in South Korea,,,,World,Foreign Desk,News,article,327,"South Korea; Bush, George; ROH TAE WOO; United States International Relations; United States Armament and Defense",https://www.nytimes.com/1991/07/02/world/shaping-a-role-in-south-korea.html
1991,1991-07-02T05:00:00Z,1990s,Jul-Aug,We're Not Your Man in Havana,"Should the warming trend in U.S.-Soviet relations be derailed over Moscow's continuing ties with Havana? A growing number of voices in America say so.

As one legislator put it the other day, ""We shouldn't do anything to help the Soviet Union, shouldn't give them a penny, as long as they are providing Cuba with billions of dollars in subsidies every year.""",,"Should the warming trend in U.S.-Soviet relations be derailed over Moscow's continuing ties with Havana? A growing number of voices in America say so.

As one legislator put it the other day, ""We shouldn't do anything to help the Soviet Union, shouldn't give them a penny, as long as they are providing Cuba with billions of dollars in subsidies every year.""",Opinion,Editorial Desk,Op-Ed,article,675,"Cuba; UNION OF SOVIET SOCIALIST REPUBLICS (USSR); MIKOYAN, SERGO; United States International Relations; Foreign Aid",https://www.nytimes.com/1991/07/02/opinion/were-not-your-man-in-havana.html
1991,1991-07-03T05:00:00Z,1990s,Jul-Aug,"Amid Santa Fe Galas, Lightning for 'Traviata,' Rain for 'Figaro'",,,,Home & Garden,Living Desk,News,article,1151,Santa Fe (NM); Santa Fe Opera; Opera,https://www.nytimes.com/1991/07/03/garden/amid-santa-fe-galas-lightning-for-traviata-rain-for-figaro.html
1991,1991-07-03T05:00:00Z,1990s,Jul-Aug,"Chiang Hsiao-wu; Taiwan Diplomat, 46",,,,Obituaries,Obituary,Obituary,article,109,CHIANG HSIAO-WU; Biographical Information; DEATHS,https://www.nytimes.com/1991/07/03/obituaries/chiang-hsiao-wu-taiwan-diplomat-46.html
1991,1991-07-03T05:00:00Z,1990s,Jul-Aug,Japan Will Offer Arms Control Plan,,,,World,Foreign Desk,News,article,514,JAPAN; Arms Sales Abroad; International Relations,https://www.nytimes.com/1991/07/03/world/japan-will-offer-arms-control-plan.html
1991,1991-07-03T05:00:00Z,1990s,Jul-Aug,U.N. Team Ends Iraqi Visit After Failure on Arms,,,,World,Foreign Desk,News,article,410,Iraq; United Nations; ATOMIC WEAPONS,https://www.nytimes.com/1991/07/03/world/un-team-ends-iraqi-visit-after-failure-on-arms.html
1991,1991-07-04T05:00:00Z,1990s,Jul-Aug,Chongqing Journal; China's Dismal Truth: 100 Million Out of Work,,,,World,Foreign Desk,News,article,844,China; Chongqing (China); Social Conditions and Trends; Unemployment and Job Market; LABOR; Economic Conditions and Trends; Urban Areas; Rural Areas,https://www.nytimes.com/1991/07/04/world/chongqing-journal-china-s-dismal-truth-100-million-out-of-work.html
1991,1991-07-04T05:00:00Z,1990s,Jul-Aug,Panel Cites Two Nations,,,,Business,Financial Desk,News,article,123,Thailand; China; United States; INTERNATIONAL TRADE COMMISSION; International Trade and World Market; DUMPING (TRADE TERM); PIPE,https://www.nytimes.com/1991/07/04/business/panel-cites-two-nations.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,A personal List Of Places That Cool,,,,Arts,Weekend Desk,News,article,1956,New York City; Weather,https://www.nytimes.com/1991/07/05/arts/a-personal-list-of-places-that-cool.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,Asian Topics,"Youths Wear Dissent On Beijing T-Shirts. Slogans on T-shirts are the newest form of dissent in Beijing. ""I'm Depressed, Leave Me Alone"" reads one. Others say ""Bored"" or ""No Way Out."" This is a youthful answer to the drumroll",,"Youths Wear Dissent On Beijing T-Shirts. Slogans on T-shirts are the newest form of dissent in Beijing. ""I'm Depressed, Leave Me Alone"" reads one. Others say ""Bored"" or ""No Way Out."" This is a youthful answer to the drumroll",Archives,IHT News,,article,3173,,https://www.nytimes.com/1991/07/05/IHT-asian-topics.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,BUSINESS DIGEST,,,,Business,Financial Desk,Summary,article,569,NO INDEX TERMS; BUSINESS DIGEST (NYT),https://www.nytimes.com/1991/07/05/business/business-digest-495591.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,BUSINESS PEOPLE; Waterford Wedgwood Names U.S. Officer,,,,Business,Financial Desk,News,article,346,Terms not available,https://www.nytimes.com/1991/07/05/business/business-people-waterford-wedgwood-names-us-officer.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,China Wins a Bigger Say in Hong Kong,,,,World,Foreign Desk,News,article,877,Hong Kong; Great Britain; China; Foreign Investments; International Relations; Airports; COLONIES AND TERRITORIES; Finances,https://www.nytimes.com/1991/07/05/world/china-wins-a-bigger-say-in-hong-kong.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,China and Britain in Accordon Hong KongAirport,"Britain and China announced agreement Thursday on a vast new airport for Hong Kong, opening the way for Beijing to play a far larger role in the affairs of the colony before it is returned by Britain in 1997.. The agreement, ending a political dispute of",,"Britain and China announced agreement Thursday on a vast new airport for Hong Kong, opening the way for Beijing to play a far larger role in the affairs of the colony before it is returned by Britain in 1997.. The agreement, ending a political dispute of",Archives,IHT News,,article,4763,,https://www.nytimes.com/1991/07/05/IHT-china-and-britain-in-accordon-hong-kongairport.html
1991,1991-07-05T05:00:00Z,1990s,Jul-Aug,NEWS SUMMARY,,,,New York,Metropolitan Desk,Summary,article,1090,NO INDEX TERMS,https://www.nytimes.com/1991/07/05/nyregion/news-summary-461091.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,A Fairfield House Shows How an 18th-Century Family Lived,"THE first phase of restoration has been completed at the circa-1749 Ogden House in Fairfield, so the Fairfield Historical Society reopened the house to the public this month.

""The real impetus for the restoration,"" said the society's director, Corwin Sharp, ""was a paint analysis done at Ogden House by Frances Gale, who worked at Columbia University's preservation laboratory.  She came up with two pieces of information: the number of layers of paint on the walls and woodwork and the original color of the first layer of paint.""",,"THE first phase of restoration has been completed at the circa-1749 Ogden House in Fairfield, so the Fairfield Historical Society reopened the house to the public this month.

""The real impetus for the restoration,"" said the society's director, Corwin Sharp, ""was a paint analysis done at Ogden House by Frances Gale, who worked at Columbia University's preservation laboratory.  She came up with two pieces of information: the number of layers of paint on the walls and woodwork and the original color of the first layer of paint.""",New York,Connecticut Weekly Desk,News,article,1221,"Fairfield (Conn); Fairfield Historical Society; Liebenson, Bess; Historic Buildings and Sites; RESTORATION AND REHABILITATION; OGDEN HOUSE (FAIRFIELD, CONN)",https://www.nytimes.com/1991/09/01/nyregion/a-fairfield-house-shows-how-an-18thcentury-family-lived.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,"BEST SELLERS: September 1, 1991",,,,Books,Book Review Desk,List,article,1494,NO INDEX TERMS,https://www.nytimes.com/1991/09/01/books/best-sellers-september-1-1991.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,CLASSICAL MUSIC; Stay Tuned for the Opera at 11,,,,Arts,Arts & Leisure Desk,News,article,1731,Opera; KLINGHOFFER (OPERA); Nixon in China (Opera); Satyagraha (Opera); X (OPERA),https://www.nytimes.com/1991/09/01/arts/classical-music-stay-tuned-for-the-opera-at-11.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,China Reports on Condition of 2 Jailed Dissidents,,,,World,Foreign Desk,News,article,425,China,https://www.nytimes.com/1991/09/01/world/china-reports-on-condition-of-2-jailed-dissidents.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,"In the North, Two Elegant Inns",,,,Travel,Travel Desk,News,article,1653,Terms not available,https://www.nytimes.com/1991/09/01/travel/in-the-north-two-elegant-inns.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,Industry Fails as Cure-All for Western China,,,,World,Foreign Desk,News,article,541,"QIAPUQIA (CHINA); China; Independence Movements; MINORITIES (ETHNIC, RACIAL, RELIGIOUS); Economic Conditions and Trends",https://www.nytimes.com/1991/09/01/world/industry-fails-as-cure-all-for-western-china.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,"Jean Tinguely, Playful Sculptor of Scrap Contraptions, Dies at 66",,,,World,Foreign Desk,Biography; Obituary,article,649,"Tinguely, Jean; Biographical Information; DEATHS",https://www.nytimes.com/1991/09/01/world/jean-tinguely-playful-sculptor-of-scrap-contraptions-dies-at-66.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,NEW SUMMARY,,,,New York,Metropolitan Desk,Summary,article,839,NO INDEX TERMS,https://www.nytimes.com/1991/09/01/nyregion/new-summary.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,SOVIET TURMOIL; Soviets Prepare to Design a New System,,,,New York,Metropolitan Desk,News,article,1395,"ESTONIA (USSR); BALTIC SOVIET SOCIALIST REPUBLICS; UZBEKISTAN (USSR); UNION OF SOVIET SOCIALIST REPUBLICS; KIRGHIZIA (USSR); Lithuania; Latvia; Pravda; Gorbachev, Mikhail S; Coups D'Etat and Attempted Coups D'Etat; Reform and Reorganization; Independence Movements; Politics and Government; LEGISLATURES",https://www.nytimes.com/1991/09/01/nyregion/soviet-turmoil-soviets-prepare-to-design-a-new-system.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,THEATER; 'M. Butterfly' at Westport Playhouse,,,,New York,Connecticut Weekly Desk,Review,article,825,Westport Country Playhouse; Reviews; Theater; M Butterfly (Play),https://www.nytimes.com/1991/09/01/nyregion/theater-m-butterfly-at-westport-playhouse.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,THEATER; The Diplomat and the Prima Donna: M. Butterfly at Westport Playhouse,,,,New York,Connecticut Weekly Desk,Review,article,817,Westport Country Playhouse; Reviews; Theater; M Butterfly (Play),https://www.nytimes.com/1991/09/01/nyregion/theater-the-diplomat-and-the-prima-donna-m-butterfly-at-westport-playhouse.html
1991,1991-09-01T05:00:00Z,1990s,Sep-Oct,The Last Real Innocents,"CHILDREN OF WAR,
CHILDREN OF PEACE 

Photographs by Robert Capa.
Edited by Cornell Capa
and Richard Whelan.
167 pp. New York:
A Bulfinch Press Book/
Little, Brown & Company.",,"CHILDREN OF WAR,
CHILDREN OF PEACE 

Photographs by Robert Capa.
Edited by Cornell Capa
and Richard Whelan.
167 pp. New York:
A Bulfinch Press Book/
Little, Brown & Company.",Books,Book Review Desk,Review,article,736,"Ballard, J G; Capa, Robert; Capa, Cornell; WHELAN, RICHARD; BOOK REVIEWS; CHILDREN OF WAR, CHILDREN OF PEACE (BOOK)",https://www.nytimes.com/1991/09/01/books/the-last-real-innocents.html
1991,1991-09-02T05:00:00Z,1990s,Sep-Oct,Hong Kong Shrugs Off Major's Visit,John Major will make his first visit to China as Britain's prime minister this week to sign a joint agreement clearing the way for a vast airport development project regarded as crucial to Hong Kong's future prosperity.. But the prospect of Mr. Major's ar,,John Major will make his first visit to China as Britain's prime minister this week to sign a joint agreement clearing the way for a vast airport development project regarded as crucial to Hong Kong's future prosperity.. But the prospect of Mr. Major's ar,Archives,IHT News,,article,4123,,https://www.nytimes.com/1991/09/02/IHT-hong-kong-shrugs-off-majors-visit.html
1991,1991-09-03T05:00:00Z,1990s,Sep-Oct,British Visit Breaks the Ice With China,,,,World,Foreign Desk,News,article,676,"Great Britain; UNION OF SOVIET SOCIALIST REPUBLICS; China; Li Peng; Major, John; International Relations; BOUNDARIES AND TERRITORIAL ISSUES; Demonstrations and Riots; CHINA-INTERNATIONAL RELATIONS-GREAT BRITAIN",https://www.nytimes.com/1991/09/03/world/british-visit-breaks-the-ice-with-china.html
1991,1991-09-03T05:00:00Z,1990s,Sep-Oct,NEWS SUMMARY,,,,New York,Metropolitan Desk,Summary,article,997,NO INDEX TERMS,https://www.nytimes.com/1991/09/03/nyregion/news-summary-099191.html
1991,1991-09-04T05:00:00Z,1990s,Sep-Oct,"BRITON, IN CHINA, CALLS TIES NORMAL",,,,World,Foreign Desk,News,article,658,"Hong Kong; Great Britain; China; Major, John; International Relations; Airports; Freedom and Human Rights",https://www.nytimes.com/1991/09/04/world/briton-in-china-calls-ties-normal.html
