year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
2000,2000-05-01T05:00:00Z,2000s,May-Jun,Christie's Auctions Relics Despite China's Objection,"Christie's, ignoring demonstration and China's angry objections, auctions in Hong Kong for slightly over $1 million each bronze sculptures of ox head and monkey head, relics China holds were looted from imperial palace in 1860 by British and French troops; demonstrators also target Sotheby's, which plans to auction two more palace relics (M)",,"Christie's, ignoring demonstration and China's angry objections, auctions in Hong Kong for slightly over $1 million each bronze sculptures of ox head and monkey head, relics China holds were looted from imperial palace in 1860 by British and French troops; demonstrators also target Sotheby's, which plans to auction two more palace relics (M)",Arts,The Arts/Cultural Desk,News,article,510,Hong Kong; China; Sotheby's; Christie's; LOOT AND LOOTING; Auctions; Demonstrations and Riots; Art,https://www.nytimes.com/2000/05/01/arts/christie-s-auctions-relics-despite-china-s-objection.html
2000,2000-05-01T05:00:00Z,2000s,May-Jun,Elian: Other Views,Monte Wasch reply to Apr 28 letters disputes suggestion that political asylum in United States should be automatic for any Cubans,,Monte Wasch reply to Apr 28 letters disputes suggestion that political asylum in United States should be automatic for any Cubans,Opinion,Editorial Desk,Letter,article,83,"Miami (Fla); Cuba; Gonzalez, Elian; Gonzalez, Juan Miguel; Wasch, Monte; Asylum (Political); United States International Relations; Child Custody and Support; IMMIGRATION AND REFUGEES; Cuban-Americans",https://www.nytimes.com/2000/05/01/opinion/l-elian-other-views-042277.html
2000,2000-05-01T05:00:00Z,2000s,May-Jun,Excerpts From Gore's Prepared Remarks on Foreign Policy,Excerpts from Vice Pres Al Gore's foreign policy address in Boston (M),,Excerpts from Vice Pres Al Gore's foreign policy address in Boston (M),U.S.,National Desk,Text,article,1388,"Bush, George W; Gore, Al; United States International Relations; Presidential Election of 2000",https://www.nytimes.com/2000/05/01/us/excerpts-from-gore-s-prepared-remarks-on-foreign-policy.html
2000,2000-05-01T05:00:00Z,2000s,May-Jun,NEWS SUMMARY,,,,New York,Metropolitan Desk,Summary,article,1376,,https://www.nytimes.com/2000/05/01/nyregion/news-summary-040517.html
2000,2000-05-01T05:00:00Z,2000s,May-Jun,Pressure on China Through Trade,Prof John Rust letter on Apr 25 article urges delaying both China's entry into World Trade Organization and normalizing of its trade status with United States to press it to halt violent and threatening acts against Taiwan,,Prof John Rust letter on Apr 25 article urges delaying both China's entry into World Trade Organization and normalizing of its trade status with United States to press it to halt violent and threatening acts against Taiwan,Opinion,Editorial Desk,Letter,article,143,"China; Taiwan; World Trade Organization; Rust, John; International Trade and World Market; China-International Relations-US; China-International Relations-Taiwan",https://www.nytimes.com/2000/05/01/opinion/l-pressure-on-china-through-trade-011045.html
2000,2000-05-01T05:00:00Z,2000s,May-Jun,"REDESIGNING NATURE: A special report.; Altered Salmon Leading Way To Dinner Plates, but Rules Lag","Special report, Redesigning Nature, on new breed of genetically engineered Atlantic salmon awaiting approval for sale in US and Canada that biotechnology experts predict will be first genetically modified animal to make it onto American dinner plates; fish, bred by Canadian researchers at Aqua Bounty Farms near New Brunswick, are endowed with foreign genes that produce growth hormones and reach market size of about seven pounds in about 18 months, or twice as fast as normal salmon; researchers describe fast-growing fish as part of blue revolution in aqua-culture that could feed more people more efficiently and cheaply, but critics fear genetically engineered fish could slip through porous net of federal regulations, posing serious environmental threats; recent study shows populations of wild fish could in theory be wiped out by mating with certain kinds of genetically engineered fish; possibility of unpredictable environmental disruptions, such as those that occur when non-native species invade ecosystems as zebra mussels have in Hudson Rive, noted; diagram; photo (M)",,"Special report, Redesigning Nature, on new breed of genetically engineered Atlantic salmon awaiting approval for sale in US and Canada that biotechnology experts predict will be first genetically modified animal to make it onto American dinner plates; fish, bred by Canadian researchers at Aqua Bounty Farms near New Brunswick, are endowed with foreign genes that produce growth hormones and reach market size of about seven pounds in about 18 months, or twice as fast as normal salmon; researchers describe fast-growing fish as part of blue revolution in aqua-culture that could feed more people more efficiently and cheaply, but critics fear genetically engineered fish could slip through porous net of federal regulations, posing serious environmental threats; recent study shows populations of wild fish could in theory be wiped out by mating with certain kinds of genetically engineered fish; possibility of unpredictable environmental disruptions, such as those that occur when non-native species invade ecosystems as zebra mussels have in Hudson Rive, noted; diagram; photo (M)",U.S.,National Desk,Special Report,article,2914,Canada; Aqua Bounty Farms; Hormones; Salmon; Mussels; Cooking and Cookbooks; Endangered and Extinct Species; Fish and Other Marine Life; Genetic Engineering,https://www.nytimes.com/2000/05/01/us/redesigning-nature-special-report-altered-salmon-leading-way-dinner-plates-but.html
2000,2000-05-01T05:00:00Z,2000s,May-Jun,"THE 2000 CAMPAIGN: THE TEXAS GOVERNOR; Speech Distorts Bush's View Of Foreign Policy, Aide Says","Condoleezza Rice, top foreign policy adviser for Gov George W Bush, accuses Vice Pres Al Gore of misrepresenting Bush's views on major issues in his foreign policy address in Boston, and of taking series of positions 'at complete odds' with how he has acted for past seven years as Vice President; photo (M)",,"Condoleezza Rice, top foreign policy adviser for Gov George W Bush, accuses Vice Pres Al Gore of misrepresenting Bush's views on major issues in his foreign policy address in Boston, and of taking series of positions 'at complete odds' with how he has acted for past seven years as Vice President; photo (M)",U.S.,National Desk,News,article,671,"Rice, Condoleezza; Bush, George W; Gore, Al; United States International Relations; ELECTION ISSUES; Biographical Information; Presidential Election of 2000",https://www.nytimes.com/2000/05/01/us/2000-campaign-texas-governor-speech-distorts-bush-s-view-foreign-policy-aide.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,Bad Record at C.I.A.,,,,Opinion,Editorial Desk,Letter,article,139,,https://www.nytimes.com/2000/05/02/opinion/l-bad-record-at-cia-046604.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,Campaign Briefing,,,,U.S.,National Desk,News,article,639,,https://www.nytimes.com/2000/05/02/us/campaign-briefing.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,Congressional Investigators Scrutinize Internet Oversight Group,"May 2, 2000",,"May 2, 2000",Technology,None,News,article,1128,,https://www.nytimes.com/2000/05/02/technology/congressional-investigators-scrutinize-internet-oversight-group.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,May Day Is Marked With Demonstrations On Right and Left,"May Day demonstrations turn violent in London and Berlin; over 100 police officers are injured in clash with 10,000 anarchists in Berlin; photos (M)",,"May Day demonstrations turn violent in London and Berlin; over 100 police officers are injured in clash with 10,000 anarchists in Berlin; photos (M)",World,Foreign Desk,News,article,291,LONDON (ENG); Berlin (Germany); May Day; LABOR; Demonstrations and Riots,https://www.nytimes.com/2000/05/02/world/may-day-is-marked-with-demonstrations-on-right-and-left.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,NEWS SUMMARY,,,,New York,Metropolitan Desk,Summary,article,1325,,https://www.nytimes.com/2000/05/02/nyregion/news-summary-054798.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,"Pham Van Dong, Voice of Vietnam's Revolt, Dies at 94","Pham Van Dong, who led Vietnamese Communists' delegation to Geneva peace talks in 1954 that ended French war in Indochina and then served as Hanoi's prime minister for three decades, dies at age 94; photo (M)",,"Pham Van Dong, who led Vietnamese Communists' delegation to Geneva peace talks in 1954 that ended French war in Indochina and then served as Hanoi's prime minister for three decades, dies at age 94; photo (M)",World,Foreign Desk,Obituary; Biography,article,1024,"Vietnam; Dong, Pham van; Politics and Government; Biographical Information; Deaths (Obituaries)",https://www.nytimes.com/2000/05/02/world/pham-van-dong-voice-of-vietnam-s-revolt-dies-at-94.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,"Step by Step, Asians Are Finally Getting Together",East Asia is finally getting together. Heads of government and ministers of Southeast Asia and Northeast Asia have been regularly meeting as a group since last year. Economic ministers from the 10 members of the Association of South East Asian Nations me,,East Asia is finally getting together. Heads of government and ministers of Southeast Asia and Northeast Asia have been regularly meeting as a group since last year. Economic ministers from the 10 members of the Association of South East Asian Nations me,Opinion,IHT News,,article,5307,,https://www.nytimes.com/2000/05/02/opinion/IHT-step-by-step-asians-are-finally-getting-together.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,"U.S. Missile Plan Could Hurt Security Ties, European Says","Javier Solana, foreign policy chief for European Union, says European officials are concerned about potentially damaging effects that Clinton administration plan for missile defense could have on Europe's security ties with US; says if Europe is not protected by missile shield, such system could lead to splintering in military ties between US and its NATO allies (M)",,"Javier Solana, foreign policy chief for European Union, says European officials are concerned about potentially damaging effects that Clinton administration plan for missile defense could have on Europe's security ties with US; says if Europe is not protected by missile shield, such system could lead to splintering in military ties between US and its NATO allies (M)",World,Foreign Desk,News,article,749,"Europe; North Atlantic Treaty Organization; European Union; Clinton, Bill; Solana, Javier; United States International Relations; ARMAMENT, DEFENSE AND MILITARY FORCES; Missiles and Missile Defense Systems; United States Armament and Defense",https://www.nytimes.com/2000/05/02/world/us-missile-plan-could-hurt-security-ties-european-says.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,WORLD BUSINESS BRIEFING: ASIA; TAIWAN INVESTMENT IN CHINA,"Investment from Taiwan in computer and other high-technology projects in China surged fourfold to $320 million in first quarter; Taiwan government says more Taiwan computer companies are setting up factories in China, attracted by its vast market and ample supply of engineers and other technicians; first-quarter electronics investment accounted for 57 percent of overall Taiwan investment in China (S)",,"Investment from Taiwan in computer and other high-technology projects in China surged fourfold to $320 million in first quarter; Taiwan government says more Taiwan computer companies are setting up factories in China, attracted by its vast market and ample supply of engineers and other technicians; first-quarter electronics investment accounted for 57 percent of overall Taiwan investment in China (S)",Business,Business/Financial Desk,News,article,88,China; Taiwan; Foreign Investments; Computers and the Internet,https://www.nytimes.com/2000/05/02/business/world-business-briefing-asia-taiwan-investment-in-china.html
2000,2000-05-02T05:00:00Z,2000s,May-Jun,"Wined, Dined, Wooed on Trade: Just 2 Lawmakers Travel to China","Pres Clinton, hoping to sway legislators who are undecided on whether to grant China permanent normal trade relations, set aside money to fly wavering lawmakers to China where they could gauge trade and human rights conditions for themselves; only two congressmen, Reps Gregory Meeks and Ruben Hinojosa, accepted administration's invitation; two trips had originally been proposed, one led by Commerce Sec William Daley and another by Agriculture Sec Dan Glickman; Sec Daley's trip was consolidated with that of Glickman's; about dozen administration officials accompanied Meeks and Hinojosa on recent trip, including Reps Greg Walden and Norman Dicks; photo (M)",,"Pres Clinton, hoping to sway legislators who are undecided on whether to grant China permanent normal trade relations, set aside money to fly wavering lawmakers to China where they could gauge trade and human rights conditions for themselves; only two congressmen, Reps Gregory Meeks and Ruben Hinojosa, accepted administration's invitation; two trips had originally been proposed, one led by Commerce Sec William Daley and another by Agriculture Sec Dan Glickman; Sec Daley's trip was consolidated with that of Glickman's; about dozen administration officials accompanied Meeks and Hinojosa on recent trip, including Reps Greg Walden and Norman Dicks; photo (M)",World,Foreign Desk,News,article,1255,"China; Glickman, Dan; Clinton, Bill; Hinojosa, Ruben; Meeks, Gregory W; DICKS, NORMAN; DALEY, WILLIAM; Walden, Greg; United States International Relations; International Trade and World Market; Politics and Government; China-International Relations-US; Freedom and Human Rights",https://www.nytimes.com/2000/05/02/world/wined-dined-wooed-on-trade-just-2-lawmakers-travel-to-china.html
